alloy,ele_A,ele_B,frac_A,frac_B,filling_a,filling_b,filling_c,filling_d,pair_in_database,fill_dist_to_nearest_real,Nads_RF,Nads_surrogate,abs_err_target,model_spread
Ir_Rh,Ir,Rh,0.75,0.25,0.8721024990081787,0.7740160822868347,0.6994895935058594,0.7404444217681885,True,0.10903409510086634,-0.5237392176745986,-0.47505784,0.5237392176745986,0.048681377327308595
Pd_Os,Pd,Os,0.5,0.5,0.7548636198043823,0.7110899686813354,0.8577446937561035,0.7281967997550964,True,0.08219199889178976,-0.5324936860952345,-0.39767367,0.5324936860952345,0.13482001961803114
Cu_Os,Cu,Os,0.75,0.25,0.6374785900115967,0.9661325216293335,0.9797590059310135,0.9547232389450073,True,0.056127729793085855,-0.5331765599999855,-0.19372527,0.5331765599999855,0.33945128698687055
Ru_Ir,Ru,Ir,0.75,0.25,0.8352768421173096,0.7424570918083191,0.738053023815155,0.7023206949234009,True,0.05536387144696298,-0.539092774571423,-0.5274465,0.539092774571423,0.011646266163830243
Ru_Pd,Ru,Pd,0.5,0.5,0.844069242477417,0.7183694243431091,0.7873179912567139,0.7617905139923096,True,0.10628761312871475,-0.5421720811666542,-0.2311542,0.5421720811666542,0.31101787775173717
Rh_W,Rh,W,0.75,0.25,0.8568962216377258,0.8519840240478516,0.6605709791183472,0.7979958057403564,True,0.1564201555041012,-0.5518651667034437,-0.2719812,0.5518651667034437,0.2798839571869184
Ru_Mo,Ru,Mo,0.5,0.5,0.6030001044273376,0.8708932995796204,0.9182027578353882,0.937968909740448,True,0.21774831603362857,-0.5550213440000066,-0.8074922,0.5550213440000066,0.25247085255989943
Ru_Co,Ru,Co,0.75,0.25,0.6570206880569458,0.7432414889335632,0.9039780497550964,0.76164710521698,True,0.15691598705332094,-0.5585969300000004,-0.80203784,0.5585969300000004,0.24344090512115435
Fe_Rh,Fe,Rh,0.75,0.25,0.7627511620521545,0.6956197023391724,0.9270434379577637,0.7072715163230896,True,0.12165419975697007,-0.5593491663095174,-0.4501275,0.5593491663095174,0.10922165409294937
Co_W,Co,W,0.5,0.5,0.7946598529815674,0.78354811668396,0.7444519400596619,0.7336699366569519,True,0.043173366059796894,-0.5671650258333305,-1.0589728,0.5671650258333305,0.491807809707441
Rh_Ru,Rh,Ru,0.75,0.25,0.6912356019020081,0.8145298957824707,0.8022528290748596,0.7745464444160461,True,0.02742182991582612,-0.5710673590000165,-0.5519126,0.5710673590000165,0.019154753237534794
W_Rh,W,Rh,0.75,0.25,0.6222923994064331,0.8950315117835999,0.9339990019798279,0.7119017243385315,True,0.20881727591712096,-0.588435360000004,-0.5112767,0.588435360000004,0.07715863804565826
Os_Ni,Os,Ni,0.5,0.5,0.840505063533783,0.7446633577346802,0.7352901101112366,0.7481829524040222,True,0.08227442918970478,-0.5909741257802967,-0.56723624,0.5909741257802967,0.02373788110179942
Co_Mo,Co,Mo,0.5,0.5,0.5627108216285706,0.864719033241272,0.9708038568496704,0.7502191066741943,True,0.1975007723987041,-0.5958591100000054,-0.80288774,0.5958591100000054,0.20702862775100173
Co_Os,Co,Os,0.5,0.5,0.7166092395782471,0.8169573545455933,0.8104332685470581,0.8060259819030762,True,0.07569513548865335,-0.5977808890000259,-0.55815923,0.5977808890000259,0.0396216568604385
Ru_Mo,Ru,Mo,0.75,0.25,0.7198810577392578,0.7784526944160461,0.7754819393157959,0.7263526320457458,True,0.05135246506234977,-0.5978598520000158,-0.369161,0.5978598520000158,0.2286988422115026
Ru_Pd,Ru,Pd,0.5,0.5,0.7464613914489746,0.733857274055481,0.8532540202140808,0.7445682883262634,True,0.06637323061965224,-0.5997132333333233,-0.32878602,0.5997132333333233,0.2709272178227642
Ni_Os,Ni,Os,0.75,0.25,0.5864559412002563,0.8554916977882385,0.9797590059310135,0.7893662452697754,True,0.16216762339826918,-0.6008165439999944,-0.24301496,0.6008165439999944,0.35780158251890004
Au_Mo,Au,Mo,0.5,0.5,0.8822785019874573,0.7129121422767639,0.7079319953918457,0.5477593541145325,True,0.1670276389934339,-0.6041220199999975,-0.56140685,0.6041220199999975,0.04271516918517815
Ru_Re,Ru,Re,0.75,0.25,0.8178340792655945,0.6943588852882385,0.8014293313026428,0.7066948413848877,True,0.09197666880053963,-0.611039603333324,-0.2885878,0.611039603333324,0.3224517947243152
Ag_Co,Ag,Co,0.75,0.25,0.962953507900238,0.9309821128845215,0.8528613448143005,0.9248106479644775,True,0.11580915308533431,0.6260525300000058,0.57861835,0.6260525300000058,0.047434182355199916
Ru_Fe,Ru,Fe,0.75,0.25,0.7299131751060486,0.7917992472648621,0.8069576621055603,0.7518210411071777,True,0.0641273566242182,-0.630076269999999,-0.55489,0.630076269999999,0.07518629302169699
Os_Ir,Os,Ir,0.75,0.25,0.7162268757820129,0.7189854383468628,0.745969831943512,0.8019430637359619,True,0.08016454735795338,-0.6327332833333355,-0.67693985,0.6327332833333355,0.04420656175180859
Os_Ir,Os,Ir,0.75,0.25,0.7107862234115601,0.7328447699546814,0.7954140305519104,0.7322696447372437,True,0.03332682529024932,-0.6519804274999995,-0.39286315,0.6519804274999995,0.2591172730886836
Ir_Ni,Ir,Ni,0.75,0.25,0.7852473258972168,0.7315101027488708,0.8274147510528564,0.791511595249176,True,0.0579291304250651,-0.6597959249999968,-0.8127774,0.6597959249999968,0.15298147501678783
Re_Pd,Re,Pd,0.75,0.25,0.6283129453659058,0.7761358022689819,0.9797590059310135,0.7320736646652222,True,0.15508838133614108,-0.6615030600000196,-1.4165051,0.6615030600000196,0.7550020383428759
Re_Ru,Re,Ru,0.75,0.25,0.6698631048202515,0.7794598937034607,0.8330935835838318,0.7038299441337585,True,0.07669631343103527,-0.6714723700000286,-0.9187312,0.6714723700000286,0.24725884261593822
Re_Os,Re,Os,0.75,0.25,0.6988934278488159,0.762418270111084,0.7864654064178467,0.7469303011894226,True,0.05099776166580062,-0.6975487720000467,-0.64860964,0.6975487720000467,0.048939133785935396
Ru_Rh,Ru,Rh,0.75,0.25,0.8113317489624023,0.7379684448242188,0.7907319664955139,0.7519460916519165,True,0.06171119177888725,-0.7262285299999884,-0.45854786,0.7262285299999884,0.267680669616001
Au_Re,Au,Re,0.5,0.5,0.7422106266021729,0.7104098200798035,0.6769365072250366,0.8246477842330933,True,0.14805393266721714,-0.7288173004761863,-0.6578384,0.7288173004761863,0.07097889629756693
Fe_Ag,Fe,Ag,0.75,0.25,0.784730076789856,0.6123859882354736,0.9695654511451721,0.6581099629402161,True,0.1288332849048171,-0.7290501916666743,-0.6784798,0.7290501916666743,0.05057040097911325
Ni_Ru,Ni,Ru,0.75,0.25,0.9788466691970825,0.7262374758720398,0.7048566937446594,0.697026252746582,True,0.11600573409491596,-0.760977698634791,-0.4662363,0.760977698634791,0.2947414053189036
Os_W,Os,W,0.75,0.25,0.7681018114089966,0.747204601764679,0.5918887853622437,0.7996116876602173,True,0.0627363597662832,-0.7951908633333274,-0.76759714,0.7951908633333274,0.027593724451644097
Ru_Rh,Ru,Rh,0.75,0.25,0.6790701150894165,0.7505418062210083,0.7725809812545776,0.796137273311615,True,0.05570709569356113,-0.7976595840000115,-0.81978935,0.7976595840000115,0.02212976603279493
Ru_Co,Ru,Co,0.5,0.5,0.8326313495635986,0.7369159460067749,0.7623211145401001,0.7428978681564331,True,0.07309053144035842,-0.807240954953378,-0.6844646,0.807240954953378,0.12277638109320954
Os_Au,Os,Au,0.75,0.25,0.9586396217346191,0.6137348413467407,0.6058744192123413,0.6504557728767395,True,0.070016450741078,-0.8075151299999999,-0.26651737,0.8075151299999999,0.5409977590607451
Os_W,Os,W,0.5,0.5,0.6675724983215332,0.7664353847503662,0.8103621006011963,0.7778754234313965,True,0.061236277602994806,-0.8195342840000204,-0.5732955,0.8195342840000204,0.24623880994759118
Mo_Rh,Mo,Rh,0.5,0.5,0.6834873557090759,0.8790684938430786,0.7885376214981079,0.7343222498893738,True,0.11550070461784814,-0.829376720000009,-0.433703,0.829376720000009,0.39567371468613566
Mo_Ag,Mo,Ag,0.5,0.5,0.7423179149627686,0.8792725205421448,0.6723585724830627,0.7411369681358337,True,0.28110324617837934,-0.8339511500000087,-0.60572684,0.8339511500000087,0.2282243118881313
Mo_Rh,Mo,Rh,0.5,0.5,0.66385817527771,0.8427513241767883,0.7824442982673645,0.72783362865448,True,0.09355927713805329,-0.8388165200000103,-0.62345403,0.8388165200000103,0.21536248567154959
Fe_Rh,Fe,Rh,0.75,0.25,0.5713101029396057,0.7151591181755066,0.8021870255470276,0.7376782298088074,True,0.11447973220206595,-0.8408510557142884,-0.60968757,0.8408510557142884,0.23116348895708627
Re_Os,Re,Os,0.75,0.25,0.7737591862678528,0.7367241382598877,0.7368073463439941,0.8079298138618469,True,0.09514787140710028,-0.8759576060000409,-0.64796287,0.8759576060000409,0.22799473778638735
Re_Ir,Re,Ir,0.75,0.25,0.7971006631851196,0.7230190634727478,0.7879263162612915,0.7224776148796082,True,0.05743949582031063,-0.8781041800000229,-0.6397982,0.8781041800000229,0.23830595602770233
Fe_Pd,Fe,Pd,0.5,0.5,0.7927183508872986,0.6281167268753052,0.813690185546875,0.5960575938224792,True,0.18598996092584635,-0.884021860000008,-0.3687027,0.884021860000008,0.5153191503251728
Pd_Cr,Pd,Cr,0.5,0.5,0.8798636198043823,0.6455342769622803,0.9625760912895203,0.5909707546234131,True,0.23890829972186545,-0.8905374500000082,-0.62611914,0.8905374500000082,0.26441831318970543
Mo_Pd,Mo,Pd,0.75,0.25,0.7399349808692932,0.8107485175132751,0.8702497482299805,0.6224155426025391,True,0.21438680375071673,-0.9176235400000144,-0.9511683,0.9176235400000144,0.03354475872129903
Cr_Fe,Cr,Fe,0.75,0.25,0.7534480690956116,0.7527424097061157,0.5470818281173706,0.5683143734931946,True,0.20163183682833513,-0.9182854300000077,-1.0378801,0.9182854300000077,0.11959463305693807
Re_Os,Re,Os,0.75,0.25,0.8330864906311035,0.7180361151695251,0.6609362959861755,0.6758062243461609,True,0.09093135130468699,-0.9261660100000599,-0.53152114,0.9261660100000599,0.3946448684709767
Re_Os,Re,Os,0.75,0.25,0.7079285979270935,0.7339332103729248,0.7931598424911499,0.6614171862602234,True,0.07603991822533318,-0.9293238700000579,-0.64410627,0.9293238700000579,0.28521760111730643
Fe_Ru,Fe,Ru,0.75,0.25,0.7991912364959717,0.6840292811393738,0.6948041915893555,0.7002426385879517,True,0.031491635035596065,-0.951404704800911,-0.7562735,0.951404704800911,0.19513119672901158
Re_Os,Re,Os,0.75,0.25,0.7673482894897461,0.7092089653015137,0.8470938205718994,0.7047194242477417,True,0.11517003676173933,-0.9661892800000553,-0.5901302,0.9661892800000553,0.3760590700772648
Fe_Pd,Fe,Pd,0.75,0.25,0.7151161432266235,0.686137855052948,0.6713143587112427,0.6773297786712646,True,0.09242843757052324,-0.9694105700000109,-0.08549926,0.9694105700000109,0.8839113131507219
Fe_Co,Fe,Co,0.75,0.25,0.7187530994415283,0.675747275352478,0.7301017642021179,0.7170032858848572,True,0.05757024875053829,-0.9971119512222365,-1.4159067,0.9971119512222365,0.4187947164871141
Re_Ir,Re,Ir,0.75,0.25,0.7839773297309875,0.6791031360626221,0.7827893495559692,0.6205043792724609,True,0.1239635579058393,-1.0056559600000132,-0.78607666,1.0056559600000132,0.21957929507539165
Mo_Ru,Mo,Ru,0.5,0.5,0.7059990763664246,0.8026050925254822,0.751682460308075,0.803191602230072,True,0.07374849577273436,-1.0282709240000223,-1.1837089,1.0282709240000223,0.15543798217368376
Mo_Pd,Mo,Pd,0.75,0.25,0.7127155065536499,0.785304605960846,0.72171550989151,0.7971251010894775,True,0.21501498122151258,-1.0381409600000173,-1.4495715,1.0381409600000173,0.41143053028776344
Re_Ru,Re,Ru,0.75,0.25,0.7543038129806519,0.7287806868553162,0.7967793941497803,0.6898182034492493,True,0.058061627302430426,-1.040826355000046,-0.9159814,1.040826355000046,0.12484494306614713
Fe_Ag,Fe,Ag,0.5,0.5,0.9797590059310135,0.5274083018302917,0.5166144967079163,0.6576319932937622,True,0.1871097429287799,-1.105645610000004,-0.90444976,1.105645610000004,0.20119584908615518
Re_Ni,Re,Ni,0.75,0.25,0.7180386185646057,0.6905823945999146,0.7632582783699036,0.7202767133712769,True,0.12751589403162744,-1.1410754300000174,-1.1408656,1.1410754300000174,0.0002098656537039556
Ru_Re,Ru,Re,0.5,0.5,0.646353006362915,0.736956775188446,0.7249556183815002,0.7850671410560608,True,0.04336512244732909,-1.1637489299999937,-1.077461,1.1637489299999937,0.08628792574279154
Fe_Re,Fe,Re,0.75,0.25,0.8038188219070435,0.6577687859535217,0.7066266536712646,0.6405449509620667,True,0.12015512601488362,-1.184685423999991,-1.348466,1.184685423999991,0.16378061470392735
Cr_Os,Cr,Os,0.75,0.25,0.6692638397216797,0.7035008668899536,0.9004660844802856,0.5917267203330994,True,0.15887629528789934,-1.3636013740000126,-1.3429422,1.3636013740000126,0.020659136146008672
Mo_Ir,Mo,Ir,0.75,0.25,0.5821862816810608,0.7024526596069336,0.9621624946594238,0.724412739276886,True,0.14337296775790595,-1.3986145600000015,-0.84999025,1.3986145600000015,0.5486243113198868
Mo_Os,Mo,Os,0.5,0.5,0.8927373886108398,0.7363084554672241,0.5337598919868469,0.6279053092002869,True,0.17169054928055713,-1.487522439999994,-1.0281105,1.487522439999994,0.4594119358496034
Mo_Rh,Mo,Rh,0.5,0.5,0.7497605085372925,0.6672685742378235,0.8897867202758789,0.6175306439399719,True,0.12629214385586185,-1.5260178738888799,-0.5859609,1.5260178738888799,0.9400569492634832
Mo_Rh,Mo,Rh,0.75,0.25,0.8339532613754272,0.6923026442527771,0.5431379675865173,0.6481679081916809,True,0.11191260540652997,-1.5261280099999879,-1.5751444,1.5261280099999879,0.04901640013337394
Mo_Ir,Mo,Ir,0.75,0.25,0.9797590059310135,0.6023294925689697,0.4515956841356671,0.7078591585159302,True,0.22066601640565955,-1.5385464299999905,-1.653338,1.5385464299999905,0.11479152547486304
